iter	RMSE
4785	65861.41691
4786	65858.56623
4787	65853.07127
4788	65850.08815
4789	65847.84956
4790	65840.59261
4791	65835.30123
4792	65831.52016
4793	65828.11365
4794	65826.22121
4795	65822.4301
4796	65819.76728
4797	65814.12574
4798	65808.50925
4799	65803.71009
4800	65799.45123
4801	65795.60222
4802	65792.98884
4803	65789.49206
4804	65786.35147
4805	65783.77909
4806	65780.76165
4807	65776.25108
4808	65772.44947
4809	65769.7522
4810	65767.18254
4811	65760.91075
4812	65759.61118
4813	65754.92358
4814	65752.25754
4815	65749.01923
4816	65746.33964
4817	65742.08497
4818	65736.80398
4819	65735.38425
4820	65732.47441
4821	65729.40313
4822	65727.22109
4823	65719.0347
4824	65715.11673
4825	65711.59699
4826	65705.49574
4827	65702.28288
4828	65698.02181
4829	65696.12893
4830	65689.00286
4831	65686.01774
4832	65681.30563
4833	65677.41705
4834	65675.14694
4835	65672.88736
4836	65669.8682
4837	65666.891
4838	65664.34861
4839	65659.66611
4840	65657.46632
4841	65652.35803
4842	65649.71349
4843	65645.61542
4844	65640.64855
4845	65636.52106
4846	65634.63644
4847	65621.9035
4848	65618.86953
4849	65613.67137
4850	65608.6704
4851	65596.3276
4852	65593.16184
4853	65589.60779
4854	65587.65647
4855	65581.4116
4856	65575.3644
4857	65570.55883
4858	65563.71978
4859	65558.45988
4860	65554.28848
4861	65549.5662
4862	65544.99036
4863	65541.02965
4864	65534.75438
4865	65532.95969
4866	65530.25712
4867	65528.92097
4868	65523.62284
4869	65522.00775
4870	65519.37495
4871	65516.33139
4872	65511.90192
4873	65510.61378
4874	65508.55142
4875	65505.98653
4876	65501.96304
4877	65499.09713
4878	65495.02202
4879	65489.78371
4880	65486.9165
4881	65482.05781
4882	65477.18794
4883	65475.74006
4884	65470.10571
4885	65467.66442
4886	65462.67486
4887	65459.0381
4888	65456.8181
4889	65450.89542
4890	65446.58743
4891	65444.13035
4892	65441.51682
4893	65439.35778
4894	65435.46614
4895	65423.51332
4896	65419.55056
4897	65417.52424
4898	65414.61105
4899	65412.87396
4900	65409.42608
4901	65406.54904
4902	65401.52833
4903	65399.53709
4904	65397.90809
4905	65395.35116
4906	65387.15987
4907	65381.58961
4908	65378.93733
4909	65375.52729
4910	65369.47314
4911	65367.70392
4912	65362.20199
4913	65357.14101
4914	65353.97957
4915	65351.73078
4916	65343.93648
4917	65338.41868
4918	65334.61205
4919	65331.58507
4920	65328.40473
4921	65324.69938
4922	65321.1422
4923	65319.19169
4924	65315.41589
4925	65311.32997
4926	65307.19203
4927	65303.6858
4928	65299.4557
4929	65295.95338
4930	65293.79242
4931	65290.10757
4932	65286.98074
4933	65280.46182
4934	65273.75769
4935	65266.26396
4936	65264.40872
4937	65258.47341
4938	65255.69695
4939	65250.83714
4940	65246.53355
4941	65243.50018
4942	65238.64241
4943	65235.86384
4944	65233.64486
4945	65224.3146
4946	65220.40818
4947	65214.79808
4948	65212.80796
4949	65210.44924
4950	65206.31234
4951	65203.4861
4952	65200.52703
4953	65198.55783
4954	65197.95987
4955	65196.01375
4956	65193.1476
4957	65191.266
4958	65185.11323
4959	65179.49441
4960	65175.82722
4961	65172.91308
4962	65169.6192
4963	65166.88458
4964	65163.42065
4965	65161.08287
4966	65157.83713
4967	65152.52947
4968	65149.34099
4969	65146.57019
4970	65140.74494
4971	65138.52652
4972	65135.41525
4973	65131.94463
4974	65129.29182
4975	65125.25584
4976	65122.93376
4977	65118.05581
4978	65115.70989
4979	65113.65929
4980	65109.1363
4981	65106.2812
4982	65101.9781
4983	65098.06091
4984	65094.54842
4985	65091.90591
4986	65089.73127
4987	65083.45277
4988	65078.13369
4989	65075.92503
4990	65072.74582
4991	65070.38916
4992	65068.06545
4993	65064.60875
4994	65062.44022
4995	65054.98451
4996	65052.24696
4997	65048.5091
4998	65046.42142
4999	65043.54339
